agent_id,period,metric,icp_client,site,numerator,denominator,calc
675118,2026-02-23,crt,PSS-Verizon,panthers,8366.0,5.0,1673.2
701035,2026-02-20,crt,PSS-Verizon,mustangs,8986.0,6.0,1497.667
684705,2026-02-20,crt,PSS-Verizon,panthers,19158.0,10.0,1915.8
704522,2026-02-22,crt,PSS-Verizon,panthers trn,18194.0,9.0,2021.556
700091,2026-02-21,crt,PSS-Verizon,bears,15729.0,14.0,1123.5
701035,2026-02-24,crt,PSS-Verizon,mustangs,18362.0,11.0,1669.273
705072,2026-02-23,crt,PSS-Verizon,raptors trn,20752.0,9.0,2305.778
680503,2026-02-23,crt,PSS-Verizon,raptors,7430.0,7.0,1061.429
647698,2026-02-23,crt,PSS-Verizon,panthers,9606.0,7.0,1372.286
643914,2026-02-20,crt,PSS-Verizon,bears,14538.0,12.0,1211.5
670401,2026-02-20,crt,PSS-Verizon,turtles,20704.0,11.0,1882.182
696434,2026-02-20,crt,PSS-Verizon,panthers,17671.0,9.0,1963.444
630110,2026-02-20,crt,PSS-Verizon,turtles,17636.0,14.0,1259.714
685175,2026-02-22,crt,PSS-Verizon,panthers,7617.0,10.0,761.7
680503,2026-02-21,crt,PSS-Verizon,raptors,4141.0,2.0,2070.5
678845,2026-02-21,crt,PSS-Verizon,raptors,22964.0,10.0,2296.4
694917,2026-02-25,crt,PSS-Verizon,raptors,20094.0,9.0,2232.667
698851,2026-02-25,crt,PSS-Verizon,raptors,19354.0,10.0,1935.4
696434,2026-02-24,crt,PSS-Verizon,panthers,22183.0,14.0,1584.5
597509,2026-02-24,crt,PSS-Verizon,turtles,13011.0,7.0,1858.714
654073,2026-02-23,crt,PSS-Verizon,panthers,21462.0,12.0,1788.5
705657,2026-02-23,crt,PSS-Verizon,raptors trn,18815.0,13.0,1447.308
678741,2026-02-23,crt,PSS-Verizon,raptors,22461.0,12.0,1871.75
588453,2026-02-20,crt,PSS-Verizon,raptors,23165.0,12.0,1930.417
597509,2026-02-20,crt,PSS-Verizon,turtles,22805.0,12.0,1900.417
698070,2026-02-20,crt,PSS-Verizon,panthers,15170.0,5.0,3034.0
406996,2026-02-22,crt,PSS-Verizon,panthers,19100.0,15.0,1273.333
694577,2026-02-22,crt,PSS-Verizon,turtles,24488.0,7.0,3498.286
690051,2026-02-22,crt,PSS-Verizon,raptors,18778.0,8.0,2347.25
633987,2026-02-25,crt,PSS-Verizon,mustangs,20433.0,20.0,1021.65
644864,2026-02-25,crt,PSS-Verizon,mustangs,21470.0,8.0,2683.75
666377,2026-02-25,crt,PSS-Verizon,mustangs,11106.0,6.0,1851.0
686942,2026-02-25,crt,PSS-Verizon,panthers,10470.0,8.0,1308.75
684705,2026-02-25,crt,PSS-Verizon,panthers,23169.0,14.0,1654.929
702970,2026-02-24,crt,PSS-Verizon,panthers trn,18344.0,11.0,1667.636
704623,2026-02-23,crt,PSS-Verizon,bears trn,16383.0,11.0,1489.364
701605,2026-02-23,crt,PSS-Verizon,panthers,24776.0,9.0,2752.889
694305,2026-02-20,crt,PSS-Verizon,panthers,27463.0,13.0,2112.538
694305,2026-02-22,crt,PSS-Verizon,panthers,20626.0,14.0,1473.286
678741,2026-02-22,crt,PSS-Verizon,raptors,21818.0,10.0,2181.8
703583,2026-02-22,crt,PSS-Verizon,raptors trn,15087.0,14.0,1077.643
686949,2026-02-22,crt,PSS-Verizon,panthers,13244.0,3.0,4414.667
703583,2026-02-21,crt,PSS-Verizon,raptors trn,18612.0,10.0,1861.2
597509,2026-02-21,crt,PSS-Verizon,turtles,22887.0,8.0,2860.875
704623,2026-02-25,crt,PSS-Verizon,bears trn,15758.0,9.0,1750.889
670401,2026-02-25,crt,PSS-Verizon,turtles,16987.0,12.0,1415.583
698851,2026-02-23,crt,PSS-Verizon,raptors,14300.0,5.0,2860.0
702970,2026-02-20,crt,PSS-Verizon,panthers trn,16818.0,9.0,1868.667
647698,2026-02-22,crt,PSS-Verizon,panthers,15069.0,10.0,1506.9
539903,2026-02-25,crt,PSS-Verizon,panthers,18402.0,11.0,1672.909
662768,2026-02-23,crt,PSS-Verizon,turtles,13021.0,11.0,1183.727
686949,2026-02-20,crt,PSS-Verizon,panthers,16830.0,14.0,1202.143
680492,2026-02-20,crt,PSS-Verizon,raptors,2258.0,2.0,1129.0
685245,2026-02-22,crt,PSS-Verizon,panthers,17634.0,9.0,1959.333
652810,2026-02-25,crt,PSS-Verizon,bears,22340.0,11.0,2030.909
631301,2026-02-25,crt,PSS-Verizon,turtles,17097.0,13.0,1315.154
678741,2026-02-25,crt,PSS-Verizon,raptors,22289.0,13.0,1714.538
692914,2026-02-25,crt,PSS-Verizon,panthers,11095.0,7.0,1585.0
539903,2026-02-24,crt,PSS-Verizon,panthers,408.0,6.0,68.0
694577,2026-02-23,crt,PSS-Verizon,turtles,24015.0,9.0,2668.333
631301,2026-02-20,crt,PSS-Verizon,turtles,11683.0,12.0,973.583
705072,2026-02-20,crt,PSS-Verizon,raptors trn,14340.0,9.0,1593.333
666923,2026-02-22,crt,PSS-Verizon,raptors,14421.0,12.0,1201.75
698851,2026-02-21,crt,PSS-Verizon,raptors,20727.0,9.0,2303.0
702914,2026-02-24,crt,PSS-Verizon,bears trn,7663.0,3.0,2554.333
678741,2026-02-24,crt,PSS-Verizon,raptors,21486.0,9.0,2387.333
705526,2026-02-24,crt,PSS-Verizon,panthers trn,13433.0,9.0,1492.556
705072,2026-02-24,crt,PSS-Verizon,raptors trn,18866.0,9.0,2096.222
406996,2026-02-23,crt,PSS-Verizon,panthers,9456.0,10.0,945.6
618042,2026-02-20,crt,PSS-Verizon,panthers,12238.0,8.0,1529.75
654073,2026-02-22,crt,PSS-Verizon,panthers,18371.0,12.0,1530.917
700091,2026-02-22,crt,PSS-Verizon,bears,16230.0,9.0,1803.333
552962,2026-02-21,crt,PSS-Verizon,turtles,12017.0,11.0,1092.455
406996,2026-02-25,crt,PSS-Verizon,panthers,13590.0,10.0,1359.0
652810,2026-02-24,crt,PSS-Verizon,bears,22431.0,17.0,1319.471
633987,2026-02-24,crt,PSS-Verizon,mustangs,18767.0,12.0,1563.917
704623,2026-02-24,crt,PSS-Verizon,bears trn,12818.0,6.0,2136.333
701035,2026-02-23,crt,PSS-Verizon,mustangs,20151.0,9.0,2239.0
703583,2026-02-20,crt,PSS-Verizon,raptors trn,15428.0,11.0,1402.545
679810,2026-02-20,crt,PSS-Verizon,raptors,17955.0,10.0,1795.5
694577,2026-02-20,crt,PSS-Verizon,turtles,23656.0,10.0,2365.6
597509,2026-02-22,crt,PSS-Verizon,turtles,22431.0,12.0,1869.25
618042,2026-02-21,crt,PSS-Verizon,panthers,10249.0,5.0,2049.8
626341,2026-02-25,crt,PSS-Verizon,raptors,20654.0,15.0,1376.933
705081,2026-02-25,crt,PSS-Verizon,raptors trn,15661.0,8.0,1957.625
670401,2026-02-24,crt,PSS-Verizon,turtles,20802.0,12.0,1733.5
698851,2026-02-24,crt,PSS-Verizon,raptors,15384.0,8.0,1923.0
633987,2026-02-20,crt,PSS-Verizon,mustangs,21606.0,21.0,1028.857
615432,2026-02-20,crt,PSS-Verizon,turtles,11963.0,6.0,1993.833
705196,2026-02-24,crt,PSS-Verizon,turtles trn,14214.0,7.0,2030.571
690043,2026-02-22,crt,PSS-Verizon,panthers,19550.0,8.0,2443.75
704513,2026-02-23,crt,PSS-Verizon,panthers trn,17342.0,11.0,1576.545
696064,2026-02-23,crt,PSS-Verizon,turtles,17556.0,12.0,1463.0
690053,2026-02-23,crt,PSS-Verizon,raptors,17331.0,13.0,1333.154
685927,2026-02-25,crt,PSS-Verizon,turtles,12441.0,10.0,1244.1
598210,2026-02-25,crt,PSS-Verizon,turtles,15429.0,9.0,1714.333
696064,2026-02-21,crt,PSS-Verizon,turtles,20895.0,9.0,2321.667
705219,2026-02-24,crt,PSS-Verizon,turtles trn,13915.0,7.0,1987.857
654285,2026-02-24,crt,PSS-Verizon,panthers,20372.0,9.0,2263.556
705681,2026-02-22,crt,PSS-Verizon,raptors trn,3778.0,1.0,3778.0
673798,2026-02-25,crt,PSS-Verizon,raptors,16494.0,16.0,1030.875
687281,2026-02-25,crt,PSS-Verizon,raptors,19701.0,15.0,1313.4
678435,2026-02-20,crt,PSS-Verizon,turtles,6248.0,3.0,2082.667
703561,2026-02-21,crt,PSS-Verizon,raptors trn,14203.0,8.0,1775.375
637576,2026-02-21,crt,PSS-Verizon,raptors,7593.0,7.0,1084.714
671361,2026-02-21,crt,PSS-Verizon,raptors,3825.0,5.0,765.0
684607,2026-02-24,crt,PSS-Verizon,bears,20710.0,11.0,1882.727
671331,2026-02-24,crt,PSS-Verizon,raptors,14947.0,7.0,2135.286
544735,2026-02-24,crt,PSS-Verizon,turtles,18681.0,15.0,1245.4
686954,2026-02-24,crt,PSS-Verizon,panthers,16299.0,8.0,2037.375
629249,2026-02-24,crt,PSS-Verizon,raptors,16194.0,9.0,1799.333
528548,2026-02-22,crt,PSS-Verizon,panthers,7863.0,6.0,1310.5
705219,2026-02-23,crt,PSS-Verizon,turtles trn,20287.0,7.0,2898.143
671331,2026-02-23,crt,PSS-Verizon,raptors,14633.0,10.0,1463.3
689054,2026-02-23,crt,PSS-Verizon,mustangs,12470.0,10.0,1247.0
689172,2026-02-25,crt,PSS-Verizon,panthers,18711.0,11.0,1701.0
542458,2026-02-25,crt,PSS-Verizon,turtles,18147.0,9.0,2016.333
701578,2026-02-20,crt,PSS-Verizon,panthers,26147.0,23.0,1136.826
700128,2026-02-24,crt,PSS-Verizon,bears,23251.0,7.0,3321.571
702503,2026-02-24,crt,PSS-Verizon,panthers,21807.0,14.0,1557.643
673798,2026-02-24,crt,PSS-Verizon,raptors,19086.0,13.0,1468.154
674086,2026-02-22,crt,PSS-Verizon,panthers,25531.0,14.0,1823.643
702794,2026-02-23,crt,PSS-Verizon,turtles,17788.0,12.0,1482.333
680398,2026-02-23,crt,PSS-Verizon,panthers,12338.0,7.0,1762.571
702509,2026-02-25,crt,PSS-Verizon,panthers,20597.0,16.0,1287.313
703561,2026-02-20,crt,PSS-Verizon,raptors trn,21134.0,5.0,4226.8
663071,2026-02-21,crt,PSS-Verizon,panthers,6902.0,5.0,1380.4
702681,2026-02-21,crt,PSS-Verizon,raptors trn,16829.0,10.0,1682.9
651149,2026-02-21,crt,PSS-Verizon,raptors,15234.0,9.0,1692.667
655140,2026-02-24,crt,PSS-Verizon,turtles,17802.0,10.0,1780.2
705219,2026-02-22,crt,PSS-Verizon,turtles trn,3877.0,1.0,3877.0
703561,2026-02-22,crt,PSS-Verizon,raptors trn,24198.0,4.0,6049.5
702803,2026-02-22,crt,PSS-Verizon,turtles,18015.0,15.0,1201.0
637576,2026-02-23,crt,PSS-Verizon,raptors,17588.0,7.0,2512.571
675898,2026-02-23,crt,PSS-Verizon,turtles,23077.0,12.0,1923.083
702509,2026-02-23,crt,PSS-Verizon,panthers,22563.0,15.0,1504.2
685927,2026-02-23,crt,PSS-Verizon,turtles,12786.0,9.0,1420.667
694566,2026-02-25,crt,PSS-Verizon,raptors,6863.0,4.0,1715.75
671361,2026-02-25,crt,PSS-Verizon,raptors,8275.0,4.0,2068.75
698842,2026-02-20,crt,PSS-Verizon,raptors,24428.0,14.0,1744.857
672429,2026-02-21,crt,PSS-Verizon,turtles,15261.0,11.0,1387.364
702509,2026-02-21,crt,PSS-Verizon,panthers trn,14308.0,9.0,1589.778
671369,2026-02-24,crt,PSS-Verizon,raptors,16166.0,10.0,1616.6
542458,2026-02-24,crt,PSS-Verizon,turtles,19362.0,8.0,2420.25
680398,2026-02-24,crt,PSS-Verizon,panthers,16569.0,4.0,4142.25
705196,2026-02-22,crt,PSS-Verizon,turtles trn,3038.0,1.0,3038.0
678435,2026-02-23,crt,PSS-Verizon,turtles,17191.0,15.0,1146.067
702908,2026-02-25,crt,PSS-Verizon,bears trn,17169.0,7.0,2452.714
654772,2026-02-25,crt,PSS-Verizon,turtles,6674.0,3.0,2224.667
695282,2026-02-25,crt,PSS-Verizon,raptors,22998.0,13.0,1769.077
675898,2026-02-25,crt,PSS-Verizon,turtles,17617.0,14.0,1258.357
544735,2026-02-20,crt,PSS-Verizon,turtles,17341.0,12.0,1445.083
704513,2026-02-21,crt,PSS-Verizon,panthers trn,20521.0,9.0,2280.111
702908,2026-02-24,crt,PSS-Verizon,bears trn,15788.0,8.0,1973.5
637576,2026-02-24,crt,PSS-Verizon,raptors,12213.0,11.0,1110.273
695056,2026-02-24,crt,PSS-Verizon,raptors,14489.0,9.0,1609.889
610057,2026-02-23,crt,PSS-Verizon,mustangs,23468.0,16.0,1466.75
694562,2026-02-23,crt,PSS-Verizon,raptors,7866.0,8.0,983.25
671331,2026-02-25,crt,PSS-Verizon,raptors,23221.0,15.0,1548.067
672518,2026-02-25,crt,PSS-Verizon,raptors,17904.0,10.0,1790.4
699300,2026-02-20,crt,PSS-Verizon,panthers,25689.0,17.0,1511.118
698842,2026-02-21,crt,PSS-Verizon,raptors,21704.0,16.0,1356.5
702803,2026-02-21,crt,PSS-Verizon,turtles trn,16762.0,12.0,1396.833
667853,2026-02-24,crt,PSS-Verizon,raptors,17455.0,11.0,1586.818
702778,2026-02-24,crt,PSS-Verizon,raptors,5208.0,4.0,1302.0
685927,2026-02-24,crt,PSS-Verizon,turtles,18527.0,16.0,1157.938
691902,2026-02-22,crt,PSS-Verizon,panthers,22318.0,10.0,2231.8
700128,2026-02-23,crt,PSS-Verizon,bears,18211.0,8.0,2276.375
702688,2026-02-23,crt,PSS-Verizon,raptors,20603.0,10.0,2060.3
680398,2026-02-25,crt,PSS-Verizon,panthers,6692.0,6.0,1115.333
672429,2026-02-25,crt,PSS-Verizon,turtles,19251.0,9.0,2139.0
654285,2026-02-25,crt,PSS-Verizon,panthers,11881.0,8.0,1485.125
673798,2026-02-20,crt,PSS-Verizon,raptors,20775.0,13.0,1598.077
686954,2026-02-20,crt,PSS-Verizon,panthers,10335.0,5.0,2067.0
626373,2026-02-21,crt,PSS-Verizon,raptors,21137.0,7.0,3019.571
703655,2026-02-21,crt,PSS-Verizon,raptors trn,15720.0,16.0,982.5
669871,2026-02-21,crt,PSS-Verizon,raptors,12968.0,8.0,1621.0
702978,2026-02-24,crt,PSS-Verizon,panthers trn,17993.0,8.0,2249.125
620087,2026-02-24,crt,PSS-Verizon,raptors,17684.0,11.0,1607.636
702503,2026-02-23,crt,PSS-Verizon,panthers,19802.0,14.0,1414.429
702803,2026-02-23,crt,PSS-Verizon,turtles,9418.0,6.0,1569.667
700605,2026-02-23,crt,PSS-Verizon,turtles,21280.0,11.0,1934.545
700605,2026-02-25,crt,PSS-Verizon,turtles,23347.0,13.0,1795.923
702778,2026-02-25,crt,PSS-Verizon,raptors,10182.0,6.0,1697.0
694128,2026-02-25,crt,PSS-Verizon,raptors,16934.0,13.0,1302.615
669960,2026-02-25,crt,PSS-Verizon,mustangs,10619.0,9.0,1179.889
695282,2026-02-20,crt,PSS-Verizon,raptors,10838.0,6.0,1806.333
542458,2026-02-20,crt,PSS-Verizon,turtles,18181.0,14.0,1298.643
667862,2026-02-20,crt,PSS-Verizon,raptors,20571.0,11.0,1870.091
542458,2026-02-21,crt,PSS-Verizon,turtles,21508.0,8.0,2688.5
702503,2026-02-21,crt,PSS-Verizon,panthers trn,16065.0,11.0,1460.455
700128,2026-02-21,crt,PSS-Verizon,bears,17920.0,10.0,1792.0
702978,2026-02-21,crt,PSS-Verizon,panthers trn,20027.0,13.0,1540.538
675134,2026-02-24,crt,PSS-Verizon,raptors,23641.0,14.0,1688.643
694128,2026-02-22,crt,PSS-Verizon,raptors,22970.0,11.0,2088.182
672532,2026-02-22,crt,PSS-Verizon,raptors,14483.0,5.0,2896.6
701578,2026-02-23,crt,PSS-Verizon,panthers,21547.0,16.0,1346.688
667859,2026-02-25,crt,PSS-Verizon,raptors,17605.0,6.0,2934.167
693448,2026-02-25,crt,PSS-Verizon,turtles,22658.0,10.0,2265.8
703655,2026-02-20,crt,PSS-Verizon,raptors trn,13263.0,13.0,1020.231
671389,2026-02-20,crt,PSS-Verizon,raptors,9740.0,11.0,885.455
702984,2026-02-21,crt,PSS-Verizon,panthers trn,20581.0,11.0,1871.0
675898,2026-02-21,crt,PSS-Verizon,turtles,22648.0,11.0,2058.909
690053,2026-02-21,crt,PSS-Verizon,raptors,18890.0,7.0,2698.571
671325,2026-02-24,crt,PSS-Verizon,raptors,20540.0,8.0,2567.5
678435,2026-02-24,crt,PSS-Verizon,turtles,23926.0,8.0,2990.75
702688,2026-02-25,crt,PSS-Verizon,raptors,6642.0,5.0,1328.4
663041,2026-02-20,crt,PSS-Verizon,raptors,19915.0,7.0,2845.0
598210,2026-02-21,crt,PSS-Verizon,turtles,15770.0,13.0,1213.077
694384,2026-02-21,crt,PSS-Verizon,panthers,9546.0,6.0,1591.0
676266,2026-02-24,crt,PSS-Verizon,panthers,13383.0,9.0,1487.0
698842,2026-02-24,crt,PSS-Verizon,raptors,23243.0,10.0,2324.3
689172,2026-02-24,crt,PSS-Verizon,panthers,20879.0,12.0,1739.917
651154,2026-02-22,crt,PSS-Verizon,raptors,4611.0,9.0,512.333
696064,2026-02-22,crt,PSS-Verizon,turtles,18953.0,12.0,1579.417
651154,2026-02-23,crt,PSS-Verizon,raptors,14563.0,10.0,1456.3
695955,2026-02-25,crt,PSS-Verizon,raptors,21828.0,14.0,1559.143
687522,2026-02-21,crt,PSS-Verizon,raptors,8413.0,9.0,934.778
654772,2026-02-21,crt,PSS-Verizon,turtles,16492.0,11.0,1499.273
671358,2026-02-21,crt,PSS-Verizon,raptors,9002.0,6.0,1500.333
675228,2026-02-24,crt,PSS-Verizon,raptors,15927.0,9.0,1769.667
702794,2026-02-24,crt,PSS-Verizon,turtles,22272.0,15.0,1484.8
695282,2026-02-24,crt,PSS-Verizon,raptors,25019.0,10.0,2501.9
702684,2026-02-24,crt,PSS-Verizon,raptors,16835.0,11.0,1530.455
651154,2026-02-24,crt,PSS-Verizon,raptors,14097.0,13.0,1084.385
654772,2026-02-24,crt,PSS-Verizon,turtles,15783.0,10.0,1578.3
702794,2026-02-22,crt,PSS-Verizon,turtles,18798.0,12.0,1566.5
700128,2026-02-22,crt,PSS-Verizon,bears,22097.0,9.0,2455.222
686056,2026-02-23,crt,PSS-Verizon,raptors,21771.0,11.0,1979.182
702778,2026-02-23,crt,PSS-Verizon,raptors,17714.0,8.0,2214.25
702978,2026-02-25,crt,PSS-Verizon,panthers trn,17984.0,10.0,1798.4
705681,2026-02-25,crt,PSS-Verizon,raptors trn,18878.0,7.0,2696.857
546378,2026-02-20,crt,PSS-Verizon,turtles,13517.0,9.0,1501.889
671380,2026-02-20,crt,PSS-Verizon,raptors,16359.0,12.0,1363.25
674086,2026-02-20,crt,PSS-Verizon,panthers,24724.0,11.0,2247.636
667859,2026-02-20,crt,PSS-Verizon,raptors,20466.0,7.0,2923.714
538207,2026-02-20,crt,PSS-Verizon,turtles,18854.0,8.0,2356.75
704513,2026-02-24,crt,PSS-Verizon,panthers trn,15095.0,13.0,1161.154
686954,2026-02-22,crt,PSS-Verizon,panthers,16799.0,13.0,1292.231
695056,2026-02-23,crt,PSS-Verizon,raptors,19593.0,13.0,1507.154
629249,2026-02-23,crt,PSS-Verizon,raptors,13941.0,9.0,1549.0
671369,2026-02-25,crt,PSS-Verizon,raptors,13225.0,14.0,944.643
544735,2026-02-25,crt,PSS-Verizon,turtles,18963.0,7.0,2709.0
651154,2026-02-25,crt,PSS-Verizon,raptors,7615.0,12.0,634.583
699300,2026-02-25,crt,PSS-Verizon,panthers,20054.0,15.0,1336.933
675228,2026-02-20,crt,PSS-Verizon,raptors,17767.0,9.0,1974.111
690043,2026-02-21,crt,PSS-Verizon,panthers,16563.0,12.0,1380.25
544735,2026-02-21,crt,PSS-Verizon,turtles,1302.0,1.0,1302.0
667859,2026-02-24,crt,PSS-Verizon,raptors,20873.0,8.0,2609.125
665825,2026-02-23,crt,PSS-Verizon,raptors,11469.0,4.0,2867.25
689054,2026-02-25,crt,PSS-Verizon,mustangs,19044.0,11.0,1731.273
696760,2026-02-25,crt,PSS-Verizon,raptors,10084.0,7.0,1440.571
694128,2026-02-21,crt,PSS-Verizon,raptors,22005.0,12.0,1833.75
686056,2026-02-24,crt,PSS-Verizon,raptors,18751.0,10.0,1875.1
689054,2026-02-24,crt,PSS-Verizon,mustangs,17917.0,10.0,1791.7
675898,2026-02-22,crt,PSS-Verizon,turtles,21428.0,10.0,2142.8
671361,2026-02-22,crt,PSS-Verizon,raptors,9735.0,5.0,1947.0
705157,2026-02-23,crt,PSS-Verizon,raptors trn,14621.0,14.0,1044.357
667859,2026-02-23,crt,PSS-Verizon,raptors,10426.0,8.0,1303.25
671369,2026-02-23,crt,PSS-Verizon,raptors,18219.0,15.0,1214.6
702794,2026-02-25,crt,PSS-Verizon,turtles,19569.0,13.0,1505.308
675228,2026-02-25,crt,PSS-Verizon,raptors,16465.0,9.0,1829.444
629249,2026-02-20,crt,PSS-Verizon,raptors,20961.0,9.0,2329.0
676266,2026-02-20,crt,PSS-Verizon,panthers,21177.0,11.0,1925.182
675898,2026-02-24,crt,PSS-Verizon,turtles,19562.0,16.0,1222.625
638441,2026-02-24,crt,PSS-Verizon,raptors,21331.0,11.0,1939.182
685927,2026-02-22,crt,PSS-Verizon,turtles,14486.0,8.0,1810.75
671369,2026-02-22,crt,PSS-Verizon,raptors,19077.0,11.0,1734.273
674086,2026-02-23,crt,PSS-Verizon,panthers,24462.0,11.0,2223.818
694128,2026-02-23,crt,PSS-Verizon,raptors,23912.0,6.0,3985.333
704502,2026-02-25,crt,PSS-Verizon,panthers trn,14043.0,8.0,1755.375
694562,2026-02-25,crt,PSS-Verizon,raptors,7909.0,8.0,988.625
675134,2026-02-25,crt,PSS-Verizon,raptors,22023.0,10.0,2202.3
705137,2026-02-20,crt,PSS-Verizon,raptors trn,18025.0,12.0,1502.083
669871,2026-02-20,crt,PSS-Verizon,raptors,22701.0,15.0,1513.4
702978,2026-02-20,crt,PSS-Verizon,panthers trn,20853.0,14.0,1489.5
680398,2026-02-20,crt,PSS-Verizon,panthers,5258.0,3.0,1752.667
625846,2026-02-21,crt,PSS-Verizon,turtles,14550.0,6.0,2425.0
702794,2026-02-21,crt,PSS-Verizon,turtles trn,20042.0,11.0,1822.0
700605,2026-02-24,crt,PSS-Verizon,turtles,13090.0,8.0,1636.25
702984,2026-02-24,crt,PSS-Verizon,panthers trn,19211.0,9.0,2134.556
704502,2026-02-24,crt,PSS-Verizon,panthers trn,15549.0,10.0,1554.9
694562,2026-02-24,crt,PSS-Verizon,raptors,10922.0,8.0,1365.25
650020,2026-02-24,crt,PSS-Verizon,turtles,7003.0,5.0,1400.6
691902,2026-02-24,crt,PSS-Verizon,panthers,19414.0,10.0,1941.4
694562,2026-02-20,crt,PSS-Verizon,raptors,15588.0,12.0,1299.0
651149,2026-02-20,crt,PSS-Verizon,raptors,15521.0,8.0,1940.125
704609,2026-02-20,crt,PSS-Verizon,bears trn,15568.0,7.0,2224.0
702688,2026-02-24,crt,PSS-Verizon,raptors,15185.0,10.0,1518.5
671361,2026-02-23,crt,PSS-Verizon,raptors,21260.0,12.0,1771.667
655140,2026-02-20,crt,PSS-Verizon,turtles,13233.0,4.0,3308.25
663071,2026-02-20,crt,PSS-Verizon,panthers,8566.0,6.0,1427.667
675134,2026-02-20,crt,PSS-Verizon,raptors,21671.0,12.0,1805.917
702688,2026-02-21,crt,PSS-Verizon,raptors trn,15287.0,8.0,1910.875
675134,2026-02-21,crt,PSS-Verizon,raptors,19043.0,11.0,1731.182
696760,2026-02-24,crt,PSS-Verizon,raptors,6810.0,4.0,1702.5
672429,2026-02-24,crt,PSS-Verizon,turtles,16009.0,10.0,1600.9
650020,2026-02-23,crt,PSS-Verizon,turtles,13805.0,9.0,1533.889
638441,2026-02-23,crt,PSS-Verizon,raptors,19051.0,12.0,1587.583
696760,2026-02-23,crt,PSS-Verizon,raptors,5924.0,4.0,1481.0
691902,2026-02-25,crt,PSS-Verizon,panthers,15327.0,9.0,1703.0
690053,2026-02-20,crt,PSS-Verizon,raptors,20150.0,16.0,1259.375
546378,2026-02-21,crt,PSS-Verizon,turtles,2204.0,2.0,1102.0
687281,2026-02-24,crt,PSS-Verizon,raptors,21840.0,9.0,2426.667
695955,2026-02-22,crt,PSS-Verizon,raptors,15062.0,9.0,1673.556
703561,2026-02-25,crt,PSS-Verizon,raptors trn,11587.0,7.0,1655.286
687281,2026-02-20,crt,PSS-Verizon,raptors,19176.0,11.0,1743.273
671358,2026-02-20,crt,PSS-Verizon,raptors,15561.0,9.0,1729.0
689172,2026-02-21,crt,PSS-Verizon,panthers,18914.0,8.0,2364.25
694566,2026-02-21,crt,PSS-Verizon,raptors,17456.0,8.0,2182.0
620087,2026-02-21,crt,PSS-Verizon,raptors,20235.0,11.0,1839.545
598210,2026-02-24,crt,PSS-Verizon,turtles,16985.0,13.0,1306.538
693448,2026-02-24,crt,PSS-Verizon,turtles,24802.0,11.0,2254.727
704513,2026-02-22,crt,PSS-Verizon,panthers trn,16852.0,8.0,2106.5
698842,2026-02-22,crt,PSS-Verizon,raptors,21506.0,8.0,2688.25
673798,2026-02-23,crt,PSS-Verizon,raptors,11476.0,7.0,1639.429
620087,2026-02-23,crt,PSS-Verizon,raptors,16461.0,13.0,1266.231
704513,2026-02-25,crt,PSS-Verizon,panthers trn,17780.0,8.0,2222.5
672532,2026-02-25,crt,PSS-Verizon,raptors,17062.0,7.0,2437.429
671325,2026-02-20,crt,PSS-Verizon,raptors,22846.0,8.0,2855.75
693448,2026-02-20,crt,PSS-Verizon,turtles,27024.0,14.0,1930.286
663041,2026-02-21,crt,PSS-Verizon,raptors,9268.0,8.0,1158.5
699300,2026-02-24,crt,PSS-Verizon,panthers,21557.0,20.0,1077.85
694128,2026-02-24,crt,PSS-Verizon,raptors,21914.0,12.0,1826.167
671361,2026-02-24,crt,PSS-Verizon,raptors,18294.0,7.0,2613.429
705196,2026-02-23,crt,PSS-Verizon,turtles trn,15145.0,9.0,1682.778
705137,2026-02-23,crt,PSS-Verizon,raptors trn,17537.0,9.0,1948.556
687281,2026-02-23,crt,PSS-Verizon,raptors,15126.0,8.0,1890.75
626373,2026-02-23,crt,PSS-Verizon,raptors,27333.0,13.0,2102.538
704502,2026-02-23,crt,PSS-Verizon,panthers trn,17239.0,4.0,4309.75
696064,2026-02-20,crt,PSS-Verizon,turtles,22551.0,11.0,2050.091
695955,2026-02-21,crt,PSS-Verizon,raptors,18223.0,11.0,1656.636
702681,2026-02-24,crt,PSS-Verizon,raptors,15454.0,9.0,1717.111
671380,2026-02-25,crt,PSS-Verizon,raptors,13181.0,13.0,1013.923
671325,2026-02-25,crt,PSS-Verizon,raptors,17482.0,10.0,1748.2
637576,2026-02-25,crt,PSS-Verizon,raptors,15142.0,10.0,1514.2
671331,2026-02-20,crt,PSS-Verizon,raptors,21132.0,11.0,1921.091
610057,2026-02-20,crt,PSS-Verizon,mustangs,28616.0,25.0,1144.64
638441,2026-02-21,crt,PSS-Verizon,raptors,17301.0,6.0,2883.5
702684,2026-02-21,crt,PSS-Verizon,raptors trn,16272.0,12.0,1356.0
610057,2026-02-24,crt,PSS-Verizon,mustangs,21297.0,22.0,968.045
672532,2026-02-24,crt,PSS-Verizon,raptors,17929.0,13.0,1379.154
705157,2026-02-22,crt,PSS-Verizon,raptors trn,13114.0,11.0,1192.182
704502,2026-02-20,crt,PSS-Verizon,panthers trn,17072.0,14.0,1219.429
699300,2026-02-21,crt,PSS-Verizon,panthers,29639.0,9.0,3293.222
676266,2026-02-21,crt,PSS-Verizon,panthers,6389.0,3.0,2129.667
